transaction_id,grant_no,cost_center,program_area,category,fiscal_year,quarter,budget_allocated,actual_expenditure,execution_rate,variance,status,batch_id
FIN-100536,ONRD-2023-MATL-00179,Code-31,Materials,Contractors,2023,Q2,474779.01,488901.3,103.0,-14122.29,Closed,seed-initial-2026
FIN-100537,ONRD-2023-MATL-00179,Code-31,Materials,Travel,2023,Q1,389723.5,333046.6,85.5,56676.9,Closed,seed-initial-2026
FIN-100538,ONRD-2023-AUTO-00180,Code-32,Autonomy,Training,2023,Q1,57240.17,59886.89,104.6,-2646.72,Closed,seed-initial-2026
FIN-100539,ONRD-2023-AUTO-00180,Code-32,Autonomy,Equipment,2023,Q1,27824.39,21659.74,77.8,6164.65,Closed,seed-initial-2026
FIN-100540,ONRD-2023-AUTO-00180,Code-32,Autonomy,Supplies,2023,Q4,55935.44,55957.85,100.0,-22.41,Closed,seed-initial-2026
FIN-100541,ONRD-2023-MATL-00181,Code-32,Materials,Facilities,2023,Q3,98664.56,92980.09,94.2,5684.47,Closed,seed-initial-2026
FIN-100542,ONRD-2023-MATL-00181,Code-32,Materials,Travel,2023,Q1,570620.95,511498.88,89.6,59122.07,Closed,seed-initial-2026
FIN-100543,ONRD-2023-MATL-00181,Code-32,Materials,Travel,2023,Q3,16714.49,12725.4,76.1,3989.09,Closed,seed-initial-2026
FIN-100544,ONRD-2023-DEWX-00182,Code-34,Directed Energy,Supplies,2023,Q1,44865.97,43759.15,97.5,1106.82,Closed,seed-initial-2026
FIN-100545,ONRD-2023-DEWX-00182,Code-34,Directed Energy,Travel,2023,Q2,77341.74,62930.87,81.4,14410.87,Closed,seed-initial-2026
FIN-100546,ONRD-2023-DEWX-00182,Code-34,Directed Energy,Personnel,2023,Q4,33792.28,24906.74,73.7,8885.54,Closed,seed-initial-2026
FIN-100547,ONRD-2023-CYBR-00183,Code-32,Cyber,Training,2023,Q1,13463.75,13347.86,99.1,115.89,Closed,seed-initial-2026
FIN-100548,ONRD-2023-CYBR-00183,Code-32,Cyber,Supplies,2023,Q1,17043.94,15928.04,93.5,1115.9,Closed,seed-initial-2026
FIN-100549,ONRD-2023-CYBR-00183,Code-32,Cyber,Equipment,2023,Q3,55492.31,54115.19,97.5,1377.12,Closed,seed-initial-2026
FIN-100550,ONRD-2023-AIML-00184,Code-30,AI/ML,Supplies,2023,Q3,43762.98,39275.22,89.7,4487.76,Closed,seed-initial-2026
FIN-100551,ONRD-2023-AIML-00184,Code-30,AI/ML,Other Direct Costs,2023,Q3,134195.27,100204.38,74.7,33990.89,Closed,seed-initial-2026
FIN-100552,ONRD-2023-AIML-00184,Code-30,AI/ML,Equipment,2023,Q2,62041.74,53980.41,87.0,8061.33,Closed,seed-initial-2026
FIN-100553,ONRD-2023-DEWX-00185,Code-31,Directed Energy,Supplies,2023,Q1,221744.21,168511.61,76.0,53232.6,Closed,seed-initial-2026
FIN-100554,ONRD-2023-DEWX-00185,Code-31,Directed Energy,Training,2023,Q2,656358.36,685950.87,104.5,-29592.51,Closed,seed-initial-2026
FIN-100555,ONRD-2023-DEWX-00185,Code-31,Directed Energy,Supplies,2023,Q3,220897.43,177962.93,80.6,42934.5,Closed,seed-initial-2026
FIN-100556,ONRD-2023-QNTM-00186,Code-31,Quantum,Training,2023,Q4,1085971.06,871067.11,80.2,214903.95,Closed,seed-initial-2026
FIN-100557,ONRD-2023-QNTM-00186,Code-31,Quantum,Equipment,2023,Q3,506196.48,404176.58,79.8,102019.9,Closed,seed-initial-2026
FIN-100558,ONRD-2023-QNTM-00186,Code-31,Quantum,Facilities,2023,Q1,472832.47,358149.03,75.7,114683.44,Closed,seed-initial-2026
FIN-100559,ONRD-2023-AUTO-00187,Code-31,Autonomy,Contractors,2023,Q4,118126.7,121249.73,102.6,-3123.03,Closed,seed-initial-2026
FIN-100560,ONRD-2023-AUTO-00187,Code-31,Autonomy,Training,2023,Q2,399199.33,413152.75,103.5,-13953.42,Closed,seed-initial-2026
FIN-100561,ONRD-2023-AUTO-00187,Code-31,Autonomy,Personnel,2023,Q1,1673.97,1747.27,104.4,-73.3,Closed,seed-initial-2026
FIN-100562,ONRD-2023-CYBR-00188,Code-31,Cyber,Travel,2023,Q2,33923.37,30625.83,90.3,3297.54,Closed,seed-initial-2026
FIN-100563,ONRD-2023-CYBR-00188,Code-31,Cyber,Facilities,2023,Q4,34489.64,34980.45,101.4,-490.81,Closed,seed-initial-2026
FIN-100564,ONRD-2023-CYBR-00188,Code-31,Cyber,Training,2023,Q2,77586.99,77862.46,100.4,-275.47,Closed,seed-initial-2026
FIN-100565,ONRD-2023-BIOT-00189,Code-34,Biotech,Training,2023,Q4,6834.74,5459.04,79.9,1375.7,Closed,seed-initial-2026
FIN-100566,ONRD-2023-BIOT-00189,Code-34,Biotech,Facilities,2023,Q1,67873.35,56903.39,83.8,10969.96,Closed,seed-initial-2026
FIN-100567,ONRD-2023-BIOT-00189,Code-34,Biotech,Personnel,2023,Q4,60291.91,54631.8,90.6,5660.11,Closed,seed-initial-2026
FIN-100568,ONRD-2023-AUTO-00190,Code-30,Autonomy,Supplies,2023,Q2,49304.63,52097.31,105.7,-2792.68,Closed,seed-initial-2026
FIN-100569,ONRD-2023-AUTO-00190,Code-30,Autonomy,Facilities,2023,Q4,29506.81,22858.38,77.5,6648.43,Closed,seed-initial-2026
FIN-100570,ONRD-2023-AUTO-00190,Code-30,Autonomy,Supplies,2023,Q2,67188.56,72210.07,107.5,-5021.51,Closed,seed-initial-2026
FIN-100571,ONRD-2023-AUTO-00191,Code-30,Autonomy,Travel,2023,Q2,669997.78,660866.05,98.6,9131.73,Closed,seed-initial-2026
FIN-100572,ONRD-2023-AUTO-00191,Code-30,Autonomy,Personnel,2023,Q4,158760.39,157927.48,99.5,832.91,Closed,seed-initial-2026
FIN-100573,ONRD-2023-AUTO-00191,Code-30,Autonomy,Contractors,2023,Q1,528241.84,480299.49,90.9,47942.35,Closed,seed-initial-2026
FIN-100574,ONRD-2023-AUTO-00192,Code-34,Autonomy,Personnel,2023,Q1,141798.21,152382.22,107.5,-10584.01,Closed,seed-initial-2026
FIN-100575,ONRD-2023-AUTO-00192,Code-34,Autonomy,Facilities,2023,Q4,405357.35,411716.1,101.6,-6358.75,Closed,seed-initial-2026
FIN-100576,ONRD-2023-AUTO-00192,Code-34,Autonomy,Contractors,2023,Q4,386844.44,385972.56,99.8,871.88,Closed,seed-initial-2026
FIN-100577,ONRD-2023-CYBR-00193,Code-32,Cyber,Contractors,2023,Q3,197626.75,143878.57,72.8,53748.18,Closed,seed-initial-2026
FIN-100578,ONRD-2023-CYBR-00193,Code-32,Cyber,Supplies,2023,Q1,111072.46,86342.17,77.7,24730.29,Closed,seed-initial-2026
FIN-100579,ONRD-2023-CYBR-00193,Code-32,Cyber,Training,2023,Q3,216300.79,167276.58,77.3,49024.21,Closed,seed-initial-2026
FIN-100580,ONRD-2023-AUTO-00194,Code-30,Autonomy,Supplies,2023,Q3,298496.33,315157.94,105.6,-16661.61,Closed,seed-initial-2026
FIN-100581,ONRD-2023-AUTO-00194,Code-30,Autonomy,Facilities,2023,Q3,2329.03,2230.89,95.8,98.14,Closed,seed-initial-2026
FIN-100582,ONRD-2023-AUTO-00194,Code-30,Autonomy,Personnel,2023,Q1,409174.63,394067.77,96.3,15106.86,Closed,seed-initial-2026
FIN-100583,ONRD-2023-MATL-00195,Code-34,Materials,Contractors,2023,Q2,8671.07,7016.37,80.9,1654.7,Closed,seed-initial-2026
FIN-100584,ONRD-2023-MATL-00195,Code-34,Materials,Supplies,2023,Q4,41353.26,41911.95,101.4,-558.69,Closed,seed-initial-2026
FIN-100585,ONRD-2023-MATL-00195,Code-34,Materials,Contractors,2023,Q3,16975.67,16687.66,98.3,288.01,Closed,seed-initial-2026
FIN-100586,ONRD-2023-AUTO-00196,Code-31,Autonomy,Other Direct Costs,2023,Q1,1180384.16,1198306.16,101.5,-17922.0,Closed,seed-initial-2026
FIN-100587,ONRD-2023-AUTO-00196,Code-31,Autonomy,Facilities,2023,Q1,1434938.03,1049624.11,73.1,385313.92,Closed,seed-initial-2026
FIN-100588,ONRD-2023-AUTO-00196,Code-31,Autonomy,Personnel,2023,Q3,303677.8,290964.55,95.8,12713.25,Closed,seed-initial-2026
FIN-100589,ONRD-2023-QNTM-00197,Code-35,Quantum,Personnel,2023,Q2,1056603.94,1067279.67,101.0,-10675.73,Closed,seed-initial-2026
FIN-100590,ONRD-2023-QNTM-00197,Code-35,Quantum,Contractors,2023,Q2,1064358.85,960584.06,90.3,103774.79,Closed,seed-initial-2026
FIN-100591,ONRD-2023-QNTM-00197,Code-35,Quantum,Facilities,2023,Q1,788037.21,733290.2,93.1,54747.01,Closed,seed-initial-2026
FIN-100592,ONRD-2023-AIML-00198,Code-34,AI/ML,Supplies,2023,Q3,35438.68,30202.2,85.2,5236.48,Closed,seed-initial-2026
FIN-100593,ONRD-2023-AIML-00198,Code-34,AI/ML,Equipment,2023,Q3,41657.61,30893.18,74.2,10764.43,Closed,seed-initial-2026
FIN-100594,ONRD-2023-AIML-00198,Code-34,AI/ML,Other Direct Costs,2023,Q2,54903.71,48148.22,87.7,6755.49,Closed,seed-initial-2026
FIN-100595,ONRD-2023-AIML-00199,Code-34,AI/ML,Equipment,2023,Q2,95987.24,91788.94,95.6,4198.3,Closed,seed-initial-2026
FIN-100596,ONRD-2023-AIML-00199,Code-34,AI/ML,Training,2023,Q3,606431.39,564543.86,93.1,41887.53,Closed,seed-initial-2026
FIN-100597,ONRD-2023-AIML-00199,Code-34,AI/ML,Other Direct Costs,2023,Q2,686581.37,675015.91,98.3,11565.46,Closed,seed-initial-2026
FIN-100598,ONRD-2023-MATL-00200,Code-35,Materials,Travel,2023,Q1,96512.76,75197.21,77.9,21315.55,Closed,seed-initial-2026
FIN-100599,ONRD-2023-MATL-00200,Code-35,Materials,Contractors,2023,Q2,14238.74,11509.98,80.8,2728.76,Closed,seed-initial-2026
FIN-100600,ONRD-2023-MATL-00200,Code-35,Materials,Equipment,2023,Q4,122248.49,122271.19,100.0,-22.7,Closed,seed-initial-2026
FIN-100601,ONRD-2023-DEWX-00201,Code-31,Directed Energy,Travel,2023,Q1,366212.59,369294.09,100.8,-3081.5,Closed,seed-initial-2026
FIN-100602,ONRD-2023-DEWX-00201,Code-31,Directed Energy,Travel,2023,Q3,2452011.89,1893805.92,77.2,558205.97,Closed,seed-initial-2026
FIN-100603,ONRD-2023-DEWX-00201,Code-31,Directed Energy,Equipment,2023,Q4,2783775.53,2205415.61,79.2,578359.92,Closed,seed-initial-2026
FIN-100604,ONRD-2023-BIOT-00202,Code-35,Biotech,Other Direct Costs,2023,Q4,24109.51,25784.38,106.9,-1674.87,Closed,seed-initial-2026
FIN-100605,ONRD-2023-BIOT-00202,Code-35,Biotech,Supplies,2023,Q3,36273.75,38801.54,107.0,-2527.79,Closed,seed-initial-2026
FIN-100606,ONRD-2023-BIOT-00202,Code-35,Biotech,Supplies,2023,Q4,18616.74,19114.04,102.7,-497.3,Closed,seed-initial-2026
FIN-100607,ONRD-2023-CYBR-00203,Code-35,Cyber,Equipment,2023,Q2,1317899.57,1022572.72,77.6,295326.85,Closed,seed-initial-2026
FIN-100608,ONRD-2023-CYBR-00203,Code-35,Cyber,Supplies,2023,Q1,1327049.64,1318881.44,99.4,8168.2,Closed,seed-initial-2026
FIN-100609,ONRD-2023-CYBR-00203,Code-35,Cyber,Travel,2023,Q3,480050.79,388212.83,80.9,91837.96,Closed,seed-initial-2026
FIN-100610,ONRD-2023-DEWX-00204,ONR-Corporate,Directed Energy,Training,2023,Q1,22696.82,20594.24,90.7,2102.58,Closed,seed-initial-2026
FIN-100611,ONRD-2023-DEWX-00204,ONR-Corporate,Directed Energy,Equipment,2023,Q3,7009.8,5292.04,75.5,1717.76,Closed,seed-initial-2026
FIN-100612,ONRD-2023-DEWX-00204,ONR-Corporate,Directed Energy,Other Direct Costs,2023,Q1,22293.39,20805.33,93.3,1488.06,Closed,seed-initial-2026
FIN-100613,ONRD-2024-AIML-00205,ONR-Corporate,AI/ML,Facilities,2024,Q3,450420.24,372986.83,82.8,77433.41,Closed,seed-initial-2026
FIN-100614,ONRD-2024-AIML-00205,ONR-Corporate,AI/ML,Other Direct Costs,2024,Q3,33354.72,35198.64,105.5,-1843.92,Closed,seed-initial-2026
FIN-100615,ONRD-2024-AIML-00205,ONR-Corporate,AI/ML,Facilities,2024,Q2,412225.04,373703.2,90.7,38521.84,Closed,seed-initial-2026
FIN-100616,ONRD-2024-USEA-00206,Code-32,Undersea,Travel,2024,Q2,646732.26,522165.43,80.7,124566.83,Closed,seed-initial-2026
FIN-100617,ONRD-2024-USEA-00206,Code-32,Undersea,Training,2024,Q4,1924391.57,1951390.23,101.4,-26998.66,Closed,seed-initial-2026
FIN-100618,ONRD-2024-USEA-00206,Code-32,Undersea,Personnel,2024,Q1,4467876.17,3753016.16,84.0,714860.01,Closed,seed-initial-2026
FIN-100619,ONRD-2024-MATL-00207,Code-32,Materials,Facilities,2024,Q4,1000264.24,764879.05,76.5,235385.19,Closed,seed-initial-2026
FIN-100620,ONRD-2024-MATL-00207,Code-32,Materials,Other Direct Costs,2024,Q4,1004254.88,902070.25,89.8,102184.63,Closed,seed-initial-2026
FIN-100621,ONRD-2024-MATL-00207,Code-32,Materials,Personnel,2024,Q1,675480.89,563205.93,83.4,112274.96,Closed,seed-initial-2026
FIN-100622,ONRD-2024-AIML-00208,Code-30,AI/ML,Equipment,2024,Q3,397961.12,347028.55,87.2,50932.57,Closed,seed-initial-2026
FIN-100623,ONRD-2024-AIML-00208,Code-30,AI/ML,Supplies,2024,Q4,266010.51,237508.02,89.3,28502.49,Closed,seed-initial-2026
FIN-100624,ONRD-2024-AIML-00208,Code-30,AI/ML,Personnel,2024,Q3,208028.36,155601.16,74.8,52427.2,Closed,seed-initial-2026
FIN-100625,ONRD-2024-DEWX-00209,Code-30,Directed Energy,Training,2024,Q1,19357.74,17548.45,90.7,1809.29,Closed,seed-initial-2026
FIN-100626,ONRD-2024-DEWX-00209,Code-30,Directed Energy,Training,2024,Q1,178558.45,188559.44,105.6,-10000.99,Closed,seed-initial-2026
FIN-100627,ONRD-2024-DEWX-00209,Code-30,Directed Energy,Facilities,2024,Q1,33083.81,34444.11,104.1,-1360.3,Closed,seed-initial-2026
FIN-100628,ONRD-2024-MATL-00210,Code-32,Materials,Equipment,2024,Q2,140197.18,116752.75,83.3,23444.43,Closed,seed-initial-2026
FIN-100629,ONRD-2024-MATL-00210,Code-32,Materials,Contractors,2024,Q2,251846.78,198024.83,78.6,53821.95,Closed,seed-initial-2026
FIN-100630,ONRD-2024-MATL-00210,Code-32,Materials,Equipment,2024,Q4,274956.04,231254.59,84.1,43701.45,Closed,seed-initial-2026
FIN-100631,ONRD-2024-MATL-00211,Code-32,Materials,Contractors,2024,Q3,328387.85,350298.43,106.7,-21910.58,Closed,seed-initial-2026
FIN-100632,ONRD-2024-MATL-00211,Code-32,Materials,Contractors,2024,Q2,414290.26,323713.23,78.1,90577.03,Closed,seed-initial-2026
FIN-100633,ONRD-2024-MATL-00211,Code-32,Materials,Contractors,2024,Q2,86321.88,72436.81,83.9,13885.07,Closed,seed-initial-2026
FIN-100634,ONRD-2024-AUTO-00212,ONR-Corporate,Autonomy,Supplies,2024,Q1,52087.38,41009.42,78.7,11077.96,Closed,seed-initial-2026
FIN-100635,ONRD-2024-AUTO-00212,ONR-Corporate,Autonomy,Contractors,2024,Q3,54574.57,43887.49,80.4,10687.08,Closed,seed-initial-2026
FIN-100636,ONRD-2024-AUTO-00212,ONR-Corporate,Autonomy,Other Direct Costs,2024,Q3,86338.06,92658.95,107.3,-6320.89,Closed,seed-initial-2026
FIN-100637,ONRD-2024-CYBR-00213,Code-32,Cyber,Other Direct Costs,2024,Q4,138812.86,129162.2,93.0,9650.66,Closed,seed-initial-2026
FIN-100638,ONRD-2024-CYBR-00213,Code-32,Cyber,Personnel,2024,Q1,372735.26,401953.13,107.8,-29217.87,Closed,seed-initial-2026
FIN-100639,ONRD-2024-CYBR-00213,Code-32,Cyber,Other Direct Costs,2024,Q4,205451.87,186897.15,91.0,18554.72,Closed,seed-initial-2026
FIN-100640,ONRD-2024-USEA-00214,Code-32,Undersea,Personnel,2024,Q3,6569.9,6155.3,93.7,414.6,Closed,seed-initial-2026
FIN-100641,ONRD-2024-USEA-00214,Code-32,Undersea,Travel,2024,Q1,85799.2,79859.2,93.1,5940.0,Closed,seed-initial-2026
FIN-100642,ONRD-2024-USEA-00214,Code-32,Undersea,Other Direct Costs,2024,Q4,40630.89,38228.35,94.1,2402.54,Closed,seed-initial-2026
FIN-100643,ONRD-2024-CYBR-00215,Code-32,Cyber,Personnel,2024,Q2,48309.62,35114.14,72.7,13195.48,Closed,seed-initial-2026
FIN-100644,ONRD-2024-CYBR-00215,Code-32,Cyber,Travel,2024,Q4,28078.38,28628.07,102.0,-549.69,Closed,seed-initial-2026
FIN-100645,ONRD-2024-CYBR-00215,Code-32,Cyber,Personnel,2024,Q4,45612.0,45016.16,98.7,595.84,Closed,seed-initial-2026
FIN-100646,ONRD-2024-AIML-00216,Code-31,AI/ML,Facilities,2024,Q3,892952.56,668678.57,74.9,224273.99,Closed,seed-initial-2026
FIN-100647,ONRD-2024-AIML-00216,Code-31,AI/ML,Personnel,2024,Q1,1559758.5,1469804.11,94.2,89954.39,Closed,seed-initial-2026
FIN-100648,ONRD-2024-AIML-00216,Code-31,AI/ML,Equipment,2024,Q3,383288.94,369535.55,96.4,13753.39,Closed,seed-initial-2026
FIN-100649,ONRD-2024-BIOT-00217,Code-30,Biotech,Facilities,2024,Q2,956340.97,780354.12,81.6,175986.85,Closed,seed-initial-2026
FIN-100650,ONRD-2024-BIOT-00217,Code-30,Biotech,Supplies,2024,Q3,1175476.56,1172097.68,99.7,3378.88,Closed,seed-initial-2026
FIN-100651,ONRD-2024-BIOT-00217,Code-30,Biotech,Personnel,2024,Q3,1631182.47,1463360.81,89.7,167821.66,Closed,seed-initial-2026
FIN-100652,ONRD-2024-MATL-00218,Code-35,Materials,Facilities,2024,Q1,503681.31,398485.53,79.1,105195.78,Closed,seed-initial-2026
FIN-100653,ONRD-2024-MATL-00218,Code-35,Materials,Personnel,2024,Q3,3263989.76,3512154.5,107.6,-248164.74,Closed,seed-initial-2026
FIN-100654,ONRD-2024-MATL-00218,Code-35,Materials,Equipment,2024,Q2,2215328.93,1736098.72,78.4,479230.21,Closed,seed-initial-2026
FIN-100655,ONRD-2024-MATL-00219,Code-34,Materials,Facilities,2024,Q3,33939.73,35793.72,105.5,-1853.99,Closed,seed-initial-2026
FIN-100656,ONRD-2024-MATL-00219,Code-34,Materials,Travel,2024,Q2,7913.69,6632.38,83.8,1281.31,Closed,seed-initial-2026
FIN-100657,ONRD-2024-MATL-00219,Code-34,Materials,Travel,2024,Q3,37146.59,37244.35,100.3,-97.76,Closed,seed-initial-2026
FIN-100658,ONRD-2024-CYBR-00220,Code-32,Cyber,Other Direct Costs,2024,Q2,415087.54,362819.79,87.4,52267.75,Closed,seed-initial-2026
FIN-100659,ONRD-2024-CYBR-00220,Code-32,Cyber,Other Direct Costs,2024,Q3,465522.54,358296.8,77.0,107225.74,Closed,seed-initial-2026
FIN-100660,ONRD-2024-CYBR-00220,Code-32,Cyber,Training,2024,Q1,94389.93,76127.9,80.7,18262.03,Closed,seed-initial-2026
FIN-100661,ONRD-2024-MATL-00221,ONR-Corporate,Materials,Facilities,2024,Q2,957783.52,995874.12,104.0,-38090.6,Closed,seed-initial-2026
FIN-100662,ONRD-2024-MATL-00221,ONR-Corporate,Materials,Personnel,2024,Q3,685859.26,605543.06,88.3,80316.2,Closed,seed-initial-2026
FIN-100663,ONRD-2024-MATL-00221,ONR-Corporate,Materials,Personnel,2024,Q2,1279357.22,1102611.5,86.2,176745.72,Closed,seed-initial-2026
FIN-100664,ONRD-2024-AIML-00222,Code-32,AI/ML,Facilities,2024,Q3,81738.79,84305.07,103.1,-2566.28,Closed,seed-initial-2026
FIN-100665,ONRD-2024-AIML-00222,Code-32,AI/ML,Equipment,2024,Q2,341730.35,284462.8,83.2,57267.55,Closed,seed-initial-2026
FIN-100666,ONRD-2024-AIML-00222,Code-32,AI/ML,Supplies,2024,Q4,435530.86,469210.38,107.7,-33679.52,Closed,seed-initial-2026
FIN-100667,ONRD-2024-MATL-00223,Code-34,Materials,Supplies,2024,Q1,51124.84,54124.2,105.9,-2999.36,Closed,seed-initial-2026
FIN-100668,ONRD-2024-MATL-00223,Code-34,Materials,Supplies,2024,Q1,140892.25,129840.4,92.2,11051.85,Closed,seed-initial-2026
FIN-100669,ONRD-2024-MATL-00223,Code-34,Materials,Facilities,2024,Q3,1982.9,1830.94,92.3,151.96,Closed,seed-initial-2026
FIN-100670,ONRD-2024-DEWX-00224,Code-35,Directed Energy,Travel,2024,Q1,548361.43,590718.39,107.7,-42356.96,Closed,seed-initial-2026
FIN-100671,ONRD-2024-DEWX-00224,Code-35,Directed Energy,Other Direct Costs,2024,Q2,553126.08,518037.3,93.7,35088.78,Closed,seed-initial-2026
FIN-100672,ONRD-2024-DEWX-00224,Code-35,Directed Energy,Facilities,2024,Q3,925512.49,704901.05,76.2,220611.44,Closed,seed-initial-2026
FIN-100673,ONRD-2024-USEA-00225,Code-30,Undersea,Facilities,2024,Q4,72605.92,71538.95,98.5,1066.97,Closed,seed-initial-2026
FIN-100674,ONRD-2024-USEA-00225,Code-30,Undersea,Facilities,2024,Q1,114812.52,123688.62,107.7,-8876.1,Closed,seed-initial-2026
FIN-100675,ONRD-2024-USEA-00225,Code-30,Undersea,Facilities,2024,Q4,23581.56,22471.07,95.3,1110.49,Closed,seed-initial-2026
FIN-100676,ONRD-2024-USEA-00226,Code-35,Undersea,Travel,2024,Q4,390784.01,376964.72,96.5,13819.29,Closed,seed-initial-2026
FIN-100677,ONRD-2024-USEA-00226,Code-35,Undersea,Training,2024,Q4,254154.41,265180.14,104.3,-11025.73,Closed,seed-initial-2026
FIN-100678,ONRD-2024-USEA-00226,Code-35,Undersea,Supplies,2024,Q2,341061.58,262140.56,76.9,78921.02,Closed,seed-initial-2026
FIN-100679,ONRD-2024-QNTM-00227,Code-31,Quantum,Contractors,2024,Q1,159751.33,129343.67,81.0,30407.66,Closed,seed-initial-2026
FIN-100680,ONRD-2024-QNTM-00227,Code-31,Quantum,Other Direct Costs,2024,Q4,371922.4,276932.54,74.5,94989.86,Closed,seed-initial-2026
FIN-100681,ONRD-2024-QNTM-00227,Code-31,Quantum,Travel,2024,Q1,470326.27,343332.36,73.0,126993.91,Closed,seed-initial-2026
FIN-100682,ONRD-2024-AUTO-00228,ONR-Corporate,Autonomy,Other Direct Costs,2024,Q1,44873.68,45564.21,101.5,-690.53,Closed,seed-initial-2026
FIN-100683,ONRD-2024-AUTO-00228,ONR-Corporate,Autonomy,Contractors,2024,Q2,37031.85,34947.34,94.4,2084.51,Closed,seed-initial-2026
FIN-100684,ONRD-2024-AUTO-00228,ONR-Corporate,Autonomy,Facilities,2024,Q1,42094.47,44316.9,105.3,-2222.43,Closed,seed-initial-2026
FIN-100685,ONRD-2024-AIML-00229,Code-30,AI/ML,Supplies,2024,Q2,486931.74,508689.6,104.5,-21757.86,Closed,seed-initial-2026
FIN-100686,ONRD-2024-AIML-00229,Code-30,AI/ML,Travel,2024,Q1,461226.02,370213.55,80.3,91012.47,Closed,seed-initial-2026
FIN-100687,ONRD-2024-AIML-00229,Code-30,AI/ML,Training,2024,Q4,28842.24,27190.19,94.3,1652.05,Closed,seed-initial-2026
FIN-100688,ONRD-2024-AIML-00230,Code-34,AI/ML,Facilities,2024,Q3,167902.35,174416.31,103.9,-6513.96,Closed,seed-initial-2026
FIN-100689,ONRD-2024-AIML-00230,Code-34,AI/ML,Supplies,2024,Q2,161740.79,157523.51,97.4,4217.28,Closed,seed-initial-2026
FIN-100690,ONRD-2024-AIML-00230,Code-34,AI/ML,Supplies,2024,Q2,156356.86,158493.03,101.4,-2136.17,Closed,seed-initial-2026
FIN-100691,ONRD-2024-QNTM-00231,Code-30,Quantum,Contractors,2024,Q3,25911.37,24733.73,95.5,1177.64,Closed,seed-initial-2026
FIN-100692,ONRD-2024-QNTM-00231,Code-30,Quantum,Equipment,2024,Q4,33311.1,32544.87,97.7,766.23,Closed,seed-initial-2026
FIN-100693,ONRD-2024-QNTM-00231,Code-30,Quantum,Training,2024,Q2,48777.53,45534.04,93.4,3243.49,Closed,seed-initial-2026
FIN-100694,ONRD-2024-USEA-00232,Code-32,Undersea,Facilities,2024,Q1,106990.36,79139.76,74.0,27850.6,Closed,seed-initial-2026
FIN-100695,ONRD-2024-USEA-00232,Code-32,Undersea,Contractors,2024,Q4,68738.17,67522.12,98.2,1216.05,Closed,seed-initial-2026
FIN-100696,ONRD-2024-USEA-00232,Code-32,Undersea,Equipment,2024,Q2,66271.47,60903.09,91.9,5368.38,Closed,seed-initial-2026
FIN-100697,ONRD-2024-AUTO-00233,Code-34,Autonomy,Travel,2024,Q2,148020.55,135852.59,91.8,12167.96,Closed,seed-initial-2026
FIN-100698,ONRD-2024-AUTO-00233,Code-34,Autonomy,Travel,2024,Q4,36570.55,35134.32,96.1,1436.23,Closed,seed-initial-2026
FIN-100699,ONRD-2024-AUTO-00233,Code-34,Autonomy,Facilities,2024,Q3,188408.9,182345.32,96.8,6063.58,Closed,seed-initial-2026
FIN-100700,ONRD-2024-QNTM-00234,Code-30,Quantum,Training,2024,Q1,375652.67,318615.46,84.8,57037.21,Closed,seed-initial-2026
FIN-100701,ONRD-2024-QNTM-00234,Code-30,Quantum,Facilities,2024,Q4,276615.54,214133.78,77.4,62481.76,Closed,seed-initial-2026
FIN-100702,ONRD-2024-QNTM-00234,Code-30,Quantum,Supplies,2024,Q3,284731.79,241394.21,84.8,43337.58,Closed,seed-initial-2026
FIN-100703,ONRD-2024-BIOT-00235,Code-32,Biotech,Supplies,2024,Q1,132916.75,132035.55,99.3,881.2,Closed,seed-initial-2026
FIN-100704,ONRD-2024-BIOT-00235,Code-32,Biotech,Travel,2024,Q3,73864.69,78347.29,106.1,-4482.6,Closed,seed-initial-2026
FIN-100705,ONRD-2024-BIOT-00235,Code-32,Biotech,Other Direct Costs,2024,Q4,38218.56,30011.33,78.5,8207.23,Closed,seed-initial-2026
FIN-100706,ONRD-2024-AUTO-00236,ONR-Corporate,Autonomy,Travel,2024,Q4,136532.59,105373.71,77.2,31158.88,Closed,seed-initial-2026
FIN-100707,ONRD-2024-AUTO-00236,ONR-Corporate,Autonomy,Training,2024,Q1,279461.52,236749.1,84.7,42712.42,Closed,seed-initial-2026
FIN-100708,ONRD-2024-AUTO-00236,ONR-Corporate,Autonomy,Contractors,2024,Q2,395005.89,306590.87,77.6,88415.02,Closed,seed-initial-2026
FIN-100709,ONRD-2024-CYBR-00237,Code-34,Cyber,Personnel,2024,Q1,1036786.21,955543.51,92.2,81242.7,Closed,seed-initial-2026
FIN-100710,ONRD-2024-CYBR-00237,Code-34,Cyber,Supplies,2024,Q2,907246.42,805883.09,88.8,101363.33,Closed,seed-initial-2026
FIN-100711,ONRD-2024-CYBR-00237,Code-34,Cyber,Supplies,2024,Q4,864967.37,904299.59,104.5,-39332.22,Closed,seed-initial-2026
FIN-100712,ONRD-2024-AUTO-00238,Code-32,Autonomy,Training,2024,Q2,351755.84,303517.63,86.3,48238.21,Closed,seed-initial-2026
FIN-100713,ONRD-2024-AUTO-00238,Code-32,Autonomy,Equipment,2024,Q4,189030.52,162710.26,86.1,26320.26,Closed,seed-initial-2026
FIN-100714,ONRD-2024-AUTO-00238,Code-32,Autonomy,Travel,2024,Q1,91213.63,85057.02,93.3,6156.61,Closed,seed-initial-2026
